Species,Port,Year,Month,Quantity,Value
Cod,Ólafsfjörður,1993,12,668,48366
Cod,Ólafsfjörður,1994,1,185,9144
Cod,Ólafsfjörður,1994,2,1150,93231
Cod,Ólafsfjörður,1994,3,799,69088
Cod,Ólafsfjörður,1994,4,503,38774
Cod,Ólafsfjörður,1994,5,265,15582
Cod,Ólafsfjörður,1994,6,212,13364
Cod,Ólafsfjörður,1994,7,475,28965
Cod,Ólafsfjörður,1994,8,1700,128835
Cod,Ólafsfjörður,1994,9,1221,78252
Cod,Ólafsfjörður,1994,10,497,40657
Cod,Ólafsfjörður,1994,11,299,16557
Cod,Ólafsfjörður,1994,12,691,56665
Cod,Ólafsfjörður,1995,1,430,32918
Cod,Ólafsfjörður,1995,2,443,27630
Cod,Ólafsfjörður,1995,3,548,45467
Cod,Ólafsfjörður,1995,4,466,33804
Cod,Ólafsfjörður,1995,5,254,16315
Cod,Ólafsfjörður,1995,6,58,3418
Cod,Ólafsfjörður,1995,7,404,29559
Cod,Ólafsfjörður,1995,8,2193,153930
Cod,Ólafsfjörður,1995,9,920,58221
Cod,Ólafsfjörður,1995,10,678,52831
Cod,Ólafsfjörður,1995,11,634,51435
Cod,Ólafsfjörður,1995,12,442,38782
Cod,Ólafsfjörður,1996,1,281,23985
Cod,Ólafsfjörður,1996,2,635,52625
Cod,Ólafsfjörður,1996,3,599,43823
Cod,Ólafsfjörður,1996,4,512,43337
Cod,Ólafsfjörður,1996,5,254,17570
Cod,Ólafsfjörður,1996,6,158,8774
Cod,Ólafsfjörður,1996,7,332,25671
Cod,Ólafsfjörður,1996,8,341,20999
Cod,Ólafsfjörður,1996,9,1379,112537
Cod,Ólafsfjörður,1996,10,423,38971
Cod,Ólafsfjörður,1996,11,827,76313
Cod,Ólafsfjörður,1996,12,656,62860
Cod,Ólafsfjörður,1997,1,208,18830
Cod,Ólafsfjörður,1997,2,319,26157
Cod,Ólafsfjörður,1997,3,561,37435
Cod,Ólafsfjörður,1997,4,543,38869
Cod,Ólafsfjörður,1997,5,319,26517
Cod,Ólafsfjörður,1997,6,386,30550
Cod,Ólafsfjörður,1997,7,566,46254
Cod,Ólafsfjörður,1997,8,196,12207
Cod,Ólafsfjörður,1997,9,303,28939
Cod,Ólafsfjörður,1997,10,41,3197
Cod,Ólafsfjörður,1997,11,94,10874
Cod,Ólafsfjörður,1997,12,93,8566
Cod,Ólafsfjörður,1998,1,192,17299
Cod,Ólafsfjörður,1998,2,172,14109
Cod,Ólafsfjörður,1998,3,364,32060
Cod,Ólafsfjörður,1998,4,282,23303
Cod,Ólafsfjörður,1998,5,275,21906
Cod,Ólafsfjörður,1998,6,330,24572
Cod,Ólafsfjörður,1998,7,322,25448
Cod,Ólafsfjörður,1998,8,336,25237
Cod,Ólafsfjörður,1998,9,412,40335
Cod,Ólafsfjörður,1998,10,199,20331
Cod,Ólafsfjörður,1998,11,140,15707
Cod,Ólafsfjörður,1998,12,50,5565
Cod,Ólafsfjörður,1999,1,3563,360451
Cod,Ólafsfjörður,1999,2,0,0
Cod,Ólafsfjörður,1999,3,0,0
Cod,Ólafsfjörður,1999,4,0,0
Cod,Ólafsfjörður,1999,5,0,0
Cod,Ólafsfjörður,1999,6,0,0
Cod,Ólafsfjörður,1999,7,0,0
Cod,Ólafsfjörður,1999,8,0,0
Cod,Ólafsfjörður,1999,9,0,0
Cod,Ólafsfjörður,1999,10,0,0
Cod,Ólafsfjörður,1999,11,0,0
Cod,Ólafsfjörður,1999,12,0,0
Cod,Ólafsfjörður,2000,1,634,101455
Cod,Ólafsfjörður,2000,2,406,61108
Cod,Ólafsfjörður,2000,3,604,96955
Cod,Ólafsfjörður,2000,4,265,43026
Cod,Ólafsfjörður,2000,5,278,43702
Cod,Ólafsfjörður,2000,6,453,69003
Cod,Ólafsfjörður,2000,7,963,152257
Cod,Ólafsfjörður,2000,8,364,57205
Cod,Ólafsfjörður,2000,9,1051,162313
Cod,Ólafsfjörður,2000,10,707,119681
Cod,Ólafsfjörður,2000,11,949,154320
Cod,Ólafsfjörður,2000,12,982,152702
Cod,Ólafsfjörður,2001,1,313,47718
Cod,Ólafsfjörður,2001,2,1010,154766
Cod,Ólafsfjörður,2001,3,463,69915
Cod,Ólafsfjörður,2001,4,108,16749
Cod,Ólafsfjörður,2001,5,20,2659
Cod,Ólafsfjörður,2001,6,398,75854
Cod,Ólafsfjörður,2001,7,1215,223596
Cod,Ólafsfjörður,2001,8,321,52266
Cod,Ólafsfjörður,2001,9,666,115979
Cod,Ólafsfjörður,2001,10,1320,247710
Cod,Ólafsfjörður,2001,11,1078,214064
Cod,Ólafsfjörður,2001,12,864,176809
Cod,Ólafsfjörður,2002,1,357,68644
Cod,Ólafsfjörður,2002,2,606,117887
Cod,Ólafsfjörður,2002,3,484,90469
Cod,Ólafsfjörður,2002,4,83,15195
Cod,Ólafsfjörður,2002,5,23,2711
Cod,Ólafsfjörður,2002,6,325,58157
Cod,Ólafsfjörður,2002,7,264,44692
Cod,Ólafsfjörður,2002,8,796,139149
Cod,Ólafsfjörður,2002,9,600,107890
Cod,Ólafsfjörður,2002,10,971,171165
Cod,Ólafsfjörður,2002,11,928,161912
Cod,Ólafsfjörður,2002,12,1129,197689
Cod,Ólafsfjörður,2003,1,598,94873
Cod,Ólafsfjörður,2003,2,749,120678
Cod,Ólafsfjörður,2003,3,452,71387
Cod,Ólafsfjörður,2003,4,88,15651
Cod,Ólafsfjörður,2003,5,30,3731
Cod,Ólafsfjörður,2003,6,192,28992
Cod,Ólafsfjörður,2003,7,326,49652
Cod,Ólafsfjörður,2003,8,341,52784
Cod,Ólafsfjörður,2003,9,1393,201096
Cod,Ólafsfjörður,2003,10,773,109529
Cod,Ólafsfjörður,2003,11,1116,157148
Cod,Ólafsfjörður,2003,12,1129,155154
Cod,Ólafsfjörður,2004,1,558,77255
Cod,Ólafsfjörður,2004,2,1124,147811
Cod,Ólafsfjörður,2004,3,917,128308
Cod,Ólafsfjörður,2004,4,89,12757
Cod,Ólafsfjörður,2004,5,100,14264
Cod,Ólafsfjörður,2004,6,10,1075
Cod,Ólafsfjörður,2004,7,52,6405
Cod,Ólafsfjörður,2004,8,159,22444
Cod,Ólafsfjörður,2004,9,1155,171397
Cod,Ólafsfjörður,2004,10,832,131131
Cod,Ólafsfjörður,2004,11,1438,224639
Cod,Ólafsfjörður,2004,12,910,135043
Cod,Ólafsfjörður,2005,1,362,54751
Cod,Ólafsfjörður,2005,2,416,59486
Cod,Ólafsfjörður,2005,3,994,145243
Cod,Ólafsfjörður,2005,4,405,65458
Cod,Ólafsfjörður,2005,5,19,2163
Cod,Ólafsfjörður,2005,6,38,5025
Cod,Ólafsfjörður,2005,7,135,19109
Cod,Ólafsfjörður,2005,8,457,68347
Cod,Ólafsfjörður,2005,9,909,139237
Cod,Ólafsfjörður,2005,10,903,139542
Cod,Ólafsfjörður,2005,11,1073,167265
Cod,Ólafsfjörður,2005,12,846,135464
Cod,Ólafsfjörður,2006,1,395,63745
Cod,Ólafsfjörður,2006,2,943,151558
Cod,Ólafsfjörður,2006,3,431,74802
Cod,Ólafsfjörður,2006,4,247,51133
Cod,Ólafsfjörður,2006,5,175,34627
Cod,Ólafsfjörður,2006,6,93,18758
Cod,Ólafsfjörður,2006,7,228,47839
Cod,Ólafsfjörður,2006,8,220,42247
Cod,Ólafsfjörður,2006,9,889,174932
Cod,Ólafsfjörður,2006,10,643,124329
Cod,Ólafsfjörður,2006,11,851,167707
Cod,Ólafsfjörður,2006,12,664,138302
Cod,Ólafsfjörður,2007,1,613,128708
Cod,Ólafsfjörður,2007,2,894,179352
Cod,Ólafsfjörður,2007,3,200,42119
Cod,Ólafsfjörður,2007,4,408,83810
Cod,Ólafsfjörður,2007,5,198,37921
Cod,Ólafsfjörður,2007,6,116,23191
Cod,Ólafsfjörður,2007,7,24,3764
Cod,Ólafsfjörður,2007,8,391,77264
Cod,Ólafsfjörður,2007,9,307,69374
Cod,Ólafsfjörður,2007,10,620,140805
Cod,Ólafsfjörður,2007,11,559,128429
Cod,Ólafsfjörður,2007,12,388,90610
Cod,Ólafsfjörður,2008,1,208,45191
Cod,Ólafsfjörður,2008,2,76,13287
Cod,Ólafsfjörður,2008,3,246,44301
Cod,Ólafsfjörður,2008,4,330,87479
Cod,Ólafsfjörður,2008,5,420,103649
Cod,Ólafsfjörður,2008,6,238,59092
Cod,Ólafsfjörður,2008,7,124,32166
Cod,Ólafsfjörður,2008,8,464,112489
Cod,Ólafsfjörður,2008,9,254,64910
Cod,Ólafsfjörður,2008,10,389,91708
Cod,Ólafsfjörður,2008,11,86,27428
Cod,Ólafsfjörður,2008,12,7,1340
Cod,Ólafsfjörður,2009,1,51,14362
Cod,Ólafsfjörður,2009,2,89,20506
Cod,Ólafsfjörður,2009,3,83,17619
Cod,Ólafsfjörður,2009,4,1,228
Cod,Ólafsfjörður,2009,5,513,101186
Cod,Ólafsfjörður,2009,6,582,126096
Cod,Ólafsfjörður,2009,7,704,159021
Cod,Ólafsfjörður,2009,8,821,175036
Cod,Ólafsfjörður,2009,9,322,77014
Cod,Ólafsfjörður,2009,10,702,188262
Cod,Ólafsfjörður,2009,11,237,65353
Cod,Ólafsfjörður,2009,12,271,78842
Cod,Ólafsfjörður,2010,1,35,12037
Cod,Ólafsfjörður,2010,2,305,92101
Cod,Ólafsfjörður,2010,3,719,199782
Cod,Ólafsfjörður,2010,4,206,55713
Cod,Ólafsfjörður,2010,5,530,146858
Cod,Ólafsfjörður,2010,6,36,10871
Cod,Ólafsfjörður,2010,7,811,206854
Cod,Ólafsfjörður,2010,8,510,141669
Cod,Ólafsfjörður,2010,9,263,68564
Cod,Ólafsfjörður,2010,10,398,100391
Cod,Ólafsfjörður,2010,11,452,113786
Cod,Ólafsfjörður,2010,12,13,3622
Cod,Ólafsfjörður,2011,1,31,9755
Cod,Ólafsfjörður,2011,2,290,76443
Cod,Ólafsfjörður,2011,3,277,71181
Cod,Ólafsfjörður,2011,4,258,67487
Cod,Ólafsfjörður,2011,5,435,113896
Cod,Ólafsfjörður,2011,6,43,12644
Cod,Ólafsfjörður,2011,7,10,2469
Cod,Ólafsfjörður,2011,8,25,7461
Cod,Ólafsfjörður,2011,9,287,79530
Cod,Ólafsfjörður,2011,10,254,70987
Cod,Ólafsfjörður,2011,11,368,108715
Cod,Ólafsfjörður,2011,12,286,83409
Cod,Ólafsfjörður,2012,1,340,95799
Cod,Ólafsfjörður,2012,2,10,2890
Cod,Ólafsfjörður,2012,3,12,3332
Cod,Ólafsfjörður,2012,4,3,636
Cod,Ólafsfjörður,2012,5,284,85831
Cod,Ólafsfjörður,2012,6,5,1064
Cod,Ólafsfjörður,2012,7,4,931
Cod,Ólafsfjörður,2012,8,0,101
Cod,Ólafsfjörður,2012,9,1,383
Cod,Ólafsfjörður,2012,10,199,48379
Cod,Ólafsfjörður,2012,11,0,0
Cod,Ólafsfjörður,2012,12,0,0
Cod,Ólafsfjörður,2013,1,19,4692
Cod,Ólafsfjörður,2013,2,81,17570
Cod,Ólafsfjörður,2013,3,99,16048
Cod,Ólafsfjörður,2013,4,16,2914
Cod,Ólafsfjörður,2013,5,19,3557
Cod,Ólafsfjörður,2013,6,28,5350
Cod,Ólafsfjörður,2013,7,47,9836
Cod,Ólafsfjörður,2013,8,28,7095
Cod,Ólafsfjörður,2013,9,66,13084
Cod,Ólafsfjörður,2013,10,0,0
Cod,Ólafsfjörður,2013,11,12,4429
Cod,Ólafsfjörður,2013,12,0,0
Cod,Ólafsfjörður,2014,1,2,528
Cod,Ólafsfjörður,2014,2,0,114
Cod,Ólafsfjörður,2014,3,12,2906
Cod,Ólafsfjörður,2014,4,2,554
Cod,Ólafsfjörður,2014,5,4,862
Cod,Ólafsfjörður,2014,6,11,2322
Cod,Ólafsfjörður,2014,7,48,13147
Cod,Ólafsfjörður,2014,8,37,10963
Cod,Ólafsfjörður,2014,9,69,20041
Cod,Ólafsfjörður,2014,10,1,314
Cod,Ólafsfjörður,2014,11,5,1071
Cod,Ólafsfjörður,2014,12,2,481
Cod,Ólafsfjörður,2015,1,8,2362
Cod,Ólafsfjörður,2015,2,67,20313
Cod,Ólafsfjörður,2015,3,79,21939
Cod,Ólafsfjörður,2015,4,2,549
Cod,Ólafsfjörður,2015,5,29,7581
Cod,Ólafsfjörður,2015,6,12,3499
Cod,Ólafsfjörður,2015,7,31,8121
Cod,Ólafsfjörður,2015,8,22,6083
Cod,Ólafsfjörður,2015,9,9,2349
Cod,Ólafsfjörður,2015,10,1,346
Cod,Ólafsfjörður,2015,11,5,1249
Cod,Ólafsfjörður,2015,12,0,0
Cod,Ólafsfjörður,2016,1,32,8479
Cod,Ólafsfjörður,2016,2,59,15751
Cod,Ólafsfjörður,2016,3,23,5860
Cod,Ólafsfjörður,2016,4,9,2035
Cod,Ólafsfjörður,2016,5,10,2468
Cod,Ólafsfjörður,2016,6,20,4951
Cod,Ólafsfjörður,2016,7,26,6936
Cod,Ólafsfjörður,2016,8,34,9269
Cod,Ólafsfjörður,2016,9,44,11441
Cod,Ólafsfjörður,2016,10,43,11678
Cod,Ólafsfjörður,2016,11,84,20283
Cod,Ólafsfjörður,2016,12,17,4850
Cod,Ólafsfjörður,2017,1,30,8407
Cod,Ólafsfjörður,2017,2,4,818
Cod,Ólafsfjörður,2017,3,45,9319
Cod,Ólafsfjörður,2017,4,4,534
Cod,Ólafsfjörður,2017,5,12,2239
Cod,Ólafsfjörður,2017,6,11,2045
Cod,Ólafsfjörður,2017,7,23,4281
Cod,Ólafsfjörður,2017,8,39,8306
Cod,Ólafsfjörður,2017,9,20,5242
Cod,Ólafsfjörður,2017,10,58,15280
Cod,Ólafsfjörður,2017,11,11,2838
Cod,Ólafsfjörður,2017,12,15,3715
Cod,Ólafsfjörður,2018,1,13,2768
Cod,Ólafsfjörður,2018,2,16,3179
Cod,Ólafsfjörður,2018,3,27,5438
Cod,Ólafsfjörður,2018,4,8,1125
Cod,Ólafsfjörður,2018,5,5,817
Cod,Ólafsfjörður,2018,6,8,1701
Cod,Ólafsfjörður,2018,7,32,7128
Cod,Ólafsfjörður,2018,8,33,7908
Cod,Ólafsfjörður,2018,9,17,4254
Cod,Ólafsfjörður,2018,10,48,13421
Cod,Ólafsfjörður,2018,11,36,10401
Cod,Ólafsfjörður,2018,12,9,2828
Cod,Ólafsfjörður,2019,1,14,3529
Cod,Ólafsfjörður,2019,2,16,4025
Cod,Ólafsfjörður,2019,3,26,6320
Cod,Ólafsfjörður,2019,4,24,4929
Cod,Ólafsfjörður,2019,5,6,1347
Cod,Ólafsfjörður,2019,6,5,1282
Cod,Ólafsfjörður,2019,7,11,3054
Cod,Ólafsfjörður,2019,8,32,9697
Cod,Ólafsfjörður,2019,9,25,9020
Cod,Ólafsfjörður,2019,10,27,10603
Cod,Ólafsfjörður,2019,11,18,6133
Cod,Ólafsfjörður,2019,12,4,1548
Cod,Ólafsfjörður,2020,1,1,418
Cod,Ólafsfjörður,2020,2,0,0
Cod,Ólafsfjörður,2020,3,24,5599
Cod,Ólafsfjörður,2020,4,20,4263
Cod,Ólafsfjörður,2020,5,5,820
Cod,Ólafsfjörður,2020,6,9,2549
Cod,Ólafsfjörður,2020,7,1,368
Cod,Ólafsfjörður,2020,8,3,1157
Cod,Ólafsfjörður,2020,9,61,27375
Cod,Ólafsfjörður,2020,10,59,23160
Cod,Ólafsfjörður,2020,11,3,1039
Cod,Ólafsfjörður,2020,12,0,156
Cod,Ólafsfjörður,2021,1,3,933
Cod,Ólafsfjörður,2021,2,1,286
Cod,Ólafsfjörður,2021,3,8,1858
Cod,Ólafsfjörður,2021,4,19,3048
Cod,Ólafsfjörður,2021,5,2,441
Cod,Ólafsfjörður,2021,6,0,0
Cod,Ólafsfjörður,2021,7,0,0
Cod,Ólafsfjörður,2021,8,1,264
Cod,Ólafsfjörður,2021,9,2,777
Cod,Ólafsfjörður,2021,10,0,0
Cod,Ólafsfjörður,2021,11,2,1022
Cod,Ólafsfjörður,2021,12,1,255
Cod,Ólafsfjörður,2022,1,2,742
Cod,Ólafsfjörður,2022,2,1,568
Cod,Ólafsfjörður,2022,3,20,7516
Cod,Ólafsfjörður,2022,4,6,1137
Cod,Ólafsfjörður,2022,5,6,1691
Cod,Ólafsfjörður,2022,6,1,228
Cod,Ólafsfjörður,2022,7,5,1874
Cod,Ólafsfjörður,2022,8,3,1600
Cod,Ólafsfjörður,2022,9,0,0
Cod,Ólafsfjörður,2022,10,77,39596
Cod,Ólafsfjörður,2022,11,71,31012
Cod,Ólafsfjörður,2022,12,1,324
Cod,Ólafsfjörður,2023,1,0,0
Cod,Ólafsfjörður,2023,2,0,0
Cod,Ólafsfjörður,2023,3,3,1096
Cod,Ólafsfjörður,2023,4,11,2284
Cod,Ólafsfjörður,2023,5,9,3233
Cod,Ólafsfjörður,2023,6,11,4698
Cod,Ólafsfjörður,2023,7,3,1142
Cod,Ólafsfjörður,2023,8,0,0
Cod,Ólafsfjörður,2023,9,0,0
Cod,Ólafsfjörður,2023,10,0,0
Cod,Ólafsfjörður,2023,11,0,0
Cod,Ólafsfjörður,2023,12,0,0
Cod,Ólafsfjörður,2024,1,0,0
Cod,Ólafsfjörður,2024,2,0,0
Cod,Ólafsfjörður,2024,3,4,991
Cod,Ólafsfjörður,2024,4,8,2436
Cod,Ólafsfjörður,2024,5,4,1288
Cod,Ólafsfjörður,2024,6,2,816
Cod,Ólafsfjörður,2024,7,1,218
Cod,Ólafsfjörður,2024,8,0,0
Cod,Ólafsfjörður,2024,9,0,0
Cod,Ólafsfjörður,2024,10,1,273
Cod,Ólafsfjörður,2024,11,0,0
Cod,Ólafsfjörður,2024,12,0,0
Cod,Ólafsvík,1982,1,642,3047
Cod,Ólafsvík,1982,2,1425,6558
Cod,Ólafsvík,1982,3,5173,23978
Cod,Ólafsvík,1982,4,1680,7763
Cod,Ólafsvík,1982,5,881,3984
Cod,Ólafsvík,1982,6,1044,4872
Cod,Ólafsvík,1982,7,759,3514
Cod,Ólafsvík,1982,8,1276,5901
Cod,Ólafsvík,1982,9,393,2133
Cod,Ólafsvík,1982,10,489,3037
Cod,Ólafsvík,1982,11,963,5932
Cod,Ólafsvík,1982,12,815,5487
Cod,Ólafsvík,1983,1,654,5477
Cod,Ólafsvík,1983,2,1427,11215
Cod,Ólafsvík,1983,3,4456,37762
Cod,Ólafsvík,1983,4,2967,24741
Cod,Ólafsvík,1983,5,826,6597
Cod,Ólafsvík,1983,6,647,6591
Cod,Ólafsvík,1983,7,745,7692
Cod,Ólafsvík,1983,8,915,9228
Cod,Ólafsvík,1983,9,602,5930
Cod,Ólafsvík,1983,10,281,3261
Cod,Ólafsvík,1983,11,1170,12929
Cod,Ólafsvík,1983,12,420,4819
Cod,Ólafsvík,1984,1,14134,176993
Cod,Ólafsvík,1984,2,0,0
Cod,Ólafsvík,1984,3,0,0
Cod,Ólafsvík,1984,4,0,0
Cod,Ólafsvík,1984,5,0,0
Cod,Ólafsvík,1984,6,0,0
Cod,Ólafsvík,1984,7,0,0
Cod,Ólafsvík,1984,8,0,0
Cod,Ólafsvík,1984,9,0,0
Cod,Ólafsvík,1984,10,0,0
Cod,Ólafsvík,1984,11,0,0
Cod,Ólafsvík,1984,12,0,0
Cod,Ólafsvík,1985,1,879,14873
Cod,Ólafsvík,1985,2,1102,18139
Cod,Ólafsvík,1985,3,5178,80994
Cod,Ólafsvík,1985,4,3322,51542
Cod,Ólafsvík,1985,5,619,9309
Cod,Ólafsvík,1985,6,502,7900
Cod,Ólafsvík,1985,7,421,6559
Cod,Ólafsvík,1985,8,472,7792
Cod,Ólafsvík,1985,9,520,8692
Cod,Ólafsvík,1985,10,225,4060
Cod,Ólafsvík,1985,11,562,10318
Cod,Ólafsvík,1985,12,417,7802
Cod,Ólafsvík,1986,1,871,16476
Cod,Ólafsvík,1986,2,3014,57617
Cod,Ólafsvík,1986,3,4902,92295
Cod,Ólafsvík,1986,4,2194,42116
Cod,Ólafsvík,1986,5,376,7341
Cod,Ólafsvík,1986,6,565,12043
Cod,Ólafsvík,1986,7,886,18338
Cod,Ólafsvík,1986,8,804,17273
Cod,Ólafsvík,1986,9,362,8119
Cod,Ólafsvík,1986,10,293,6456
Cod,Ólafsvík,1986,11,751,16092
Cod,Ólafsvík,1986,12,446,9792
Cod,Ólafsvík,1987,1,870,23180
Cod,Ólafsvík,1987,2,1584,41978
Cod,Ólafsvík,1987,3,4251,111905
Cod,Ólafsvík,1987,4,3916,103318
Cod,Ólafsvík,1987,5,1078,27777
Cod,Ólafsvík,1987,6,1040,26874
Cod,Ólafsvík,1987,7,1322,34442
Cod,Ólafsvík,1987,8,944,25493
Cod,Ólafsvík,1987,9,332,9934
Cod,Ólafsvík,1987,10,275,8341
Cod,Ólafsvík,1987,11,579,16865
Cod,Ólafsvík,1987,12,290,8383
Cod,Ólafsvík,1988,1,684,18709
Cod,Ólafsvík,1988,2,1328,41538
Cod,Ólafsvík,1988,3,2280,73798
Cod,Ólafsvík,1988,4,1489,46658
Cod,Ólafsvík,1988,5,1233,37335
Cod,Ólafsvík,1988,6,995,28557
Cod,Ólafsvík,1988,7,1055,30560
Cod,Ólafsvík,1988,8,947,26336
Cod,Ólafsvík,1988,9,601,17587
Cod,Ólafsvík,1988,10,539,15387
Cod,Ólafsvík,1988,11,718,22993
Cod,Ólafsvík,1988,12,819,27102
Cod,Ólafsvík,1989,1,957,32808
Cod,Ólafsvík,1989,2,1786,64225
Cod,Ólafsvík,1989,3,3394,127429
Cod,Ólafsvík,1989,4,2812,104202
Cod,Ólafsvík,1989,5,488,16290
Cod,Ólafsvík,1989,6,751,26184
Cod,Ólafsvík,1989,7,832,27664
Cod,Ólafsvík,1989,8,839,28069
Cod,Ólafsvík,1989,9,236,8794
Cod,Ólafsvík,1989,10,343,14835
Cod,Ólafsvík,1989,11,1032,46448
Cod,Ólafsvík,1989,12,483,22045
Cod,Ólafsvík,1990,1,1030,58556
Cod,Ólafsvík,1990,2,1766,100684
Cod,Ólafsvík,1990,3,3244,184327
Cod,Ólafsvík,1990,4,2289,129324
Cod,Ólafsvík,1990,5,707,37049
Cod,Ólafsvík,1990,6,804,42175
Cod,Ólafsvík,1990,7,1309,66511
Cod,Ólafsvík,1990,8,806,45181
Cod,Ólafsvík,1990,9,267,16672
Cod,Ólafsvík,1990,10,321,23649
Cod,Ólafsvík,1990,11,1161,77876
Cod,Ólafsvík,1990,12,861,59317
Cod,Ólafsvík,1991,1,712,45985
Cod,Ólafsvík,1991,2,1305,86454
Cod,Ólafsvík,1991,3,1739,115813
Cod,Ólafsvík,1991,4,1135,75203
Cod,Ólafsvík,1991,5,547,35337
Cod,Ólafsvík,1991,6,713,43441
Cod,Ólafsvík,1991,7,694,41323
Cod,Ólafsvík,1991,8,127,7668
Cod,Ólafsvík,1991,9,258,16411
Cod,Ólafsvík,1991,10,245,17239
Cod,Ólafsvík,1991,11,360,27461
Cod,Ólafsvík,1991,12,233,18371
Cod,Ólafsvík,1992,1,499,37381
Cod,Ólafsvík,1992,2,723,55850
Cod,Ólafsvík,1992,3,1192,82204
Cod,Ólafsvík,1992,4,550,35843
Cod,Ólafsvík,1992,5,537,32541
Cod,Ólafsvík,1992,6,674,41431
Cod,Ólafsvík,1992,7,479,27606
Cod,Ólafsvík,1992,8,346,22281
Cod,Ólafsvík,1992,9,220,15272
Cod,Ólafsvík,1992,10,339,24238
Cod,Ólafsvík,1992,11,399,28848
Cod,Ólafsvík,1992,12,347,27081
Cod,Ólafsvík,1993,1,487,37919
Cod,Ólafsvík,1993,2,743,53000
Cod,Ólafsvík,1993,3,1196,66827
Cod,Ólafsvík,1993,4,493,27315
Cod,Ólafsvík,1993,5,490,27675
Cod,Ólafsvík,1993,6,942,48892
Cod,Ólafsvík,1993,7,685,39608
Cod,Ólafsvík,1993,8,478,29678
Cod,Ólafsvík,1993,9,357,21331
Cod,Ólafsvík,1993,10,173,9482
Cod,Ólafsvík,1993,11,357,20496
Cod,Ólafsvík,1993,12,431,30766
Cod,Ólafsvík,1994,1,275,19561
Cod,Ólafsvík,1994,2,553,36431
Cod,Ólafsvík,1994,3,648,40066
Cod,Ólafsvík,1994,4,194,12076
Cod,Ólafsvík,1994,5,350,20691
Cod,Ólafsvík,1994,6,235,15178
Cod,Ólafsvík,1994,7,275,17125
Cod,Ólafsvík,1994,8,130,9789
Cod,Ólafsvík,1994,9,280,24920
Cod,Ólafsvík,1994,10,215,16861
Cod,Ólafsvík,1994,11,434,36768
Cod,Ólafsvík,1994,12,276,22188
Cod,Ólafsvík,1995,1,344,26071
Cod,Ólafsvík,1995,2,265,21890
Cod,Ólafsvík,1995,3,131,9136
Cod,Ólafsvík,1995,4,138,8462
Cod,Ólafsvík,1995,5,342,23686
Cod,Ólafsvík,1995,6,389,25806
Cod,Ólafsvík,1995,7,408,24803
Cod,Ólafsvík,1995,8,354,19608
Cod,Ólafsvík,1995,9,376,28586
Cod,Ólafsvík,1995,10,262,23171
Cod,Ólafsvík,1995,11,438,37219
Cod,Ólafsvík,1995,12,391,32572
Cod,Ólafsvík,1996,1,520,35176
Cod,Ólafsvík,1996,2,385,27355
Cod,Ólafsvík,1996,3,210,14847
Cod,Ólafsvík,1996,4,97,7268
Cod,Ólafsvík,1996,5,223,15224
Cod,Ólafsvík,1996,6,130,10547
Cod,Ólafsvík,1996,7,143,10968
Cod,Ólafsvík,1996,8,55,4778
Cod,Ólafsvík,1996,9,338,25069
Cod,Ólafsvík,1996,10,345,29009
Cod,Ólafsvík,1996,11,592,45913
Cod,Ólafsvík,1996,12,229,18375
Cod,Ólafsvík,1997,1,292,21761
Cod,Ólafsvík,1997,2,353,24494
Cod,Ólafsvík,1997,3,227,14592
Cod,Ólafsvík,1997,4,140,8874
Cod,Ólafsvík,1997,5,171,10890
Cod,Ólafsvík,1997,6,151,11113
Cod,Ólafsvík,1997,7,147,11182
Cod,Ólafsvík,1997,8,48,3443
Cod,Ólafsvík,1997,9,162,10824
Cod,Ólafsvík,1997,10,152,12964
Cod,Ólafsvík,1997,11,159,12478
Cod,Ólafsvík,1997,12,176,13460
Cod,Ólafsvík,1998,1,316,28631
Cod,Ólafsvík,1998,2,230,19348
Cod,Ólafsvík,1998,3,412,38748
Cod,Ólafsvík,1998,4,232,18680
Cod,Ólafsvík,1998,5,191,14234
Cod,Ólafsvík,1998,6,214,17785
Cod,Ólafsvík,1998,7,131,10710
Cod,Ólafsvík,1998,8,72,6923
Cod,Ólafsvík,1998,9,79,7897
Cod,Ólafsvík,1998,10,112,13198
Cod,Ólafsvík,1998,11,260,29388
Cod,Ólafsvík,1998,12,166,17603
Cod,Ólafsvík,1999,1,2902,280855
Cod,Ólafsvík,1999,2,0,0
Cod,Ólafsvík,1999,3,0,0
Cod,Ólafsvík,1999,4,0,0
Cod,Ólafsvík,1999,5,0,0
Cod,Ólafsvík,1999,6,0,0
Cod,Ólafsvík,1999,7,0,0
Cod,Ólafsvík,1999,8,0,0
Cod,Ólafsvík,1999,9,0,0
Cod,Ólafsvík,1999,10,0,0
Cod,Ólafsvík,1999,11,0,0
Cod,Ólafsvík,1999,12,0,0
Cod,Ólafsvík,2000,1,1870,214604
Cod,Ólafsvík,2000,2,1672,189052
Cod,Ólafsvík,2000,3,2406,239839
Cod,Ólafsvík,2000,4,817,79932
Cod,Ólafsvík,2000,5,1069,102348
Cod,Ólafsvík,2000,6,1194,105565
Cod,Ólafsvík,2000,7,466,46822
Cod,Ólafsvík,2000,8,321,34570
Cod,Ólafsvík,2000,9,390,46473
Cod,Ólafsvík,2000,10,276,31091
Cod,Ólafsvík,2000,11,382,43433
Cod,Ólafsvík,2000,12,368,45312
Cod,Ólafsvík,2001,1,1243,166344
